Zip Code,Beds,Baths,Living Space,State,Zip Code Population,Median Household Income,Price
33130,1,1,740,Florida,31835,91468,299900
33130,1,1,620,Florida,31835,91468,459000
33130,,3,1711,Florida,31835,91468,1899000
33130,2,3,1151,Florida,31835,91468,695000
33130,2,,1119,Florida,31835,91468,1250000
33130,1,1,819,Florida,31835,91468,515000
33130,2,2,760,Florida,31835,91468,240000
33130,3,4,1470,Florida,31835,91468,1150000
33130,1,2,795,Florida,31835,91468,435000
33130,3,3,1334,Florida,31835,91468,1200000
33130,1,1,832,Florida,31835,91468,479000
33130,2,3,1340,Florida,31835,91468,680000
33130,1,2,846,Florida,31835,91468,435000
33130,3,2,,Florida,31835,91468,890000
33130,1,2,780,Florida,31835,91468,485000
33130,2,3,1202,Florida,31835,91468,1225000
33130,2,2,921,Florida,31835,91468,715000
33130,1,1,,Florida,31835,91468,540000
33130,3,4,2356,Florida,31835,91468,2090000
33130,2,2,1064,Florida,31835,91468,674000
33130,1,2,649,Florida,31835,91468,559000
33130,2,2,,Florida,31835,91468,709000
33130,1,2,1155,Florida,31835,91468,530000
33130,2,2,,Florida,31835,91468,1250000
33130,3,2,1032,Florida,31835,91468,359000
33130,2,2,891,Florida,31835,91468,499900
33130,2,1,,Florida,31835,91468,250000
33130,1,,826,Florida,31835,91468,665000
33130,2,2,926,Florida,31835,91468,860000
33130,2,2,1379,Florida,31835,91468,779000
33130,2,2,1106,Florida,31835,91468,1500000
33130,1,1,508,Florida,31835,91468,540000
33130,3,3,,Florida,31835,91468,1230000
33131,2,3,1400,Florida,22529,185585,1120000
33131,1,2,1076,Florida,22529,185585,650000
33131,2,2,930,Florida,22529,185585,530000
33131,3,2,1232,Florida,22529,185585,1049000
33131,2,2,,Florida,22529,185585,732000
33131,1,2,781,Florida,22529,185585,9.00E+05
33131,2,,1014,Florida,22529,185585,629000
33131,3,2,1870,Florida,22529,185585,1780000
33131,2,2,1529,Florida,22529,185585,1395000
33131,3,,1891,Florida,22529,185585,1799900
33131,,2,1227,Florida,22529,185585,777000
33131,2,2,1200,Florida,22529,185585,824900
33131,,2,981,Florida,22529,185585,550000
33131,2,,1257,Florida,22529,185585,725000
33131,2,2,1310,Florida,22529,185585,885000
33131,1,2,,Florida,22529,185585,540000
33131,2,2,1065,Florida,22529,185585,695000
33131,2,3,1730,Florida,22529,185585,2200000
33131,1,2,810,Florida,22529,185585,655000
33131,2,,1117,Florida,22529,185585,645000
33131,4,4,4171,Florida,22529,185585,6344900
33131,4,5,,Florida,22529,185585,8329900
33131,2,2,1030,Florida,22529,185585,865000
33131,1,1,526,Florida,22529,185585,395000
33131,3,4,,Florida,22529,185585,1995000
33131,2,2,1065,Florida,22529,185585,675000
33131,2,,1450,Florida,22529,185585,1199000
33131,1,,,Florida,22529,185585,479000
33131,,1,1120,Florida,22529,185585,950000
33131,3,3,1778,Florida,22529,185585,1575000
33131,2,2,1065,Florida,22529,185585,675000
33131,,1,945,Florida,22529,185585,550000
33131,2,3,1730,Florida,22529,185585,2100000
33131,1,2,762,Florida,22529,185585,495000
33131,2,2,1214,Florida,22529,185585,795000
33131,2,3,1356,Florida,22529,185585,1585000
33131,,,2247,Florida,22529,185585,1350000
33131,2,3,,Florida,22529,185585,2250000
33131,,3,1326,Florida,22529,185585,1230000
33131,3,,1891,Florida,22529,185585,1950000
33131,2,2,1167,Florida,22529,185585,940000
33131,,1,735,Florida,22529,185585,475000
33131,2,3,,Florida,22529,185585,1395000
33131,1,1,820,Florida,22529,185585,575000
33131,1,1,,Florida,22529,185585,649000
33131,,3,,Florida,22529,185585,1195000
33131,2,2,1229,Florida,22529,185585,699000
33131,2,,1654,Florida,22529,185585,1299000
33131,1,,950,Florida,22529,185585,810000
33131,1,2,1087,Florida,22529,185585,755000
33131,2,3,,Florida,22529,185585,2499000
33131,2,2,1145,Florida,22529,185585,697000
33131,2,2,1529,Florida,22529,185585,1400000
33131,3,4,2123,Florida,22529,185585,3225000
33131,,1,539,Florida,22529,185585,440000
33131,2,,,Florida,22529,185585,695000
33131,2,2,1208,Florida,22529,185585,1100000
33131,1,2,,Florida,22529,185585,405000
33131,1,2,1076,Florida,22529,185585,650000
33131,3,5,2992,Florida,22529,185585,3675000
33131,2,2,1167,Florida,22529,185585,1100000
33131,2,2,950,Florida,22529,185585,629000
33131,2,2,,Florida,22529,185585,648000
33131,2,2,1728,Florida,22529,185585,1650000
33131,2,3,1268,Florida,22529,185585,765000
33131,3,4,2457,Florida,22529,185585,2199999
33131,,5,3415,Florida,22529,185585,3995000
33131,1,,760,Florida,22529,185585,510000
33131,4,6,3813,Florida,22529,185585,3500000
33131,,,790,Florida,22529,185585,740000
33131,2,3,1397,Florida,22529,185585,940000
33131,,,731,Florida,22529,185585,445000
33131,1,1,733,Florida,22529,185585,395000
33131,3,3,1724,Florida,22529,185585,1299000
33131,,,1232,Florida,22529,185585,905000
33131,1,2,810,Florida,22529,185585,725000
33131,3,3,2010,Florida,22529,185585,729000
33131,3,,1753,Florida,22529,185585,1985000
33131,,2,690,Florida,22529,185585,465000
33131,2,3,1747,Florida,22529,185585,2190000
33131,,2,630,Florida,22529,185585,380000
33131,3,,3357,Florida,22529,185585,5850000
33131,1,1,533,Florida,22529,185585,369000
33131,2,2,1347,Florida,22529,185585,1479000
33131,2,2,1005,Florida,22529,185585,670000
33131,2,,1500,Florida,22529,185585,1599000
33131,,1,732,Florida,22529,185585,640000
33131,1,,760,Florida,22529,185585,460000
33131,2,3,1278,Florida,22529,185585,1150000
33131,,,710,Florida,22529,185585,410000
33131,1,2,644,Florida,22529,185585,570000
33131,2,,1086,Florida,22529,185585,599000
33131,1,1,732,Florida,22529,185585,604275
33131,1,1,818,Florida,22529,185585,505000
33131,2,3,1640,Florida,22529,185585,1460000
33131,1,1,760,Florida,22529,185585,489000
33131,4,5,3415,Florida,22529,185585,4200000
33131,2,2,1286,Florida,22529,185585,1095000
33131,4,5,3310,Florida,22529,185585,3300000
33131,1,2,753,Florida,22529,185585,489000
33131,2,2,1140,Florida,22529,185585,680000
33131,,2,1116,Florida,22529,185585,8.00E+05
33131,2,3,1878,Florida,22529,185585,1990000
33131,3,4,1932,Florida,22529,185585,985000
33131,2,2,1028,Florida,22529,185585,8.00E+05
33131,2,3,1265,Florida,22529,185585,1240000
33131,2,2,1140,Florida,22529,185585,820000
33131,1,2,1022,Florida,22529,185585,1150000
33131,2,3,1368,Florida,22529,185585,775000
33131,2,3,1283,Florida,22529,185585,1400000
33131,2,2,1088,Florida,22529,185585,695000
33131,1,2,1000,Florida,22529,185585,579000
33132,4,6,4600,Florida,15834,126469,8100000
33132,3,3,2106,Florida,15834,126469,1749500
33132,3,2,1602,Florida,15834,126469,725000
33132,3,4,2018,Florida,15834,126469,2450000
33132,1,2,860,Florida,15834,126469,320000
33132,2,2,1307,Florida,15834,126469,790000
33132,2,2,1036,Florida,15834,126469,535000
33132,2,3,1162,Florida,15834,126469,695000
33132,2,,,Florida,15834,126469,1350000
33132,3,4,2204,Florida,15834,126469,1595000
33132,2,2,1315,Florida,15834,126469,975000
33132,2,,1084,Florida,15834,126469,725000
33132,2,2,1810,Florida,15834,126469,899000
33132,2,2,1256,Florida,15834,126469,799000
33132,2,3,1378,Florida,15834,126469,850000
33132,1,2,665,Florida,15834,126469,990000
33132,3,2,1789,Florida,15834,126469,1290000
33132,2,2,,Florida,15834,126469,629000
33132,2,,1048,Florida,15834,126469,539999
33132,,2,1095,Florida,15834,126469,585000
33132,2,2,1185,Florida,15834,126469,495000
33132,1,1,651,Florida,15834,126469,377700
33132,,2,845,Florida,15834,126469,580000
33132,,2,1095,Florida,15834,126469,575000
33132,2,3,1178,Florida,15834,126469,795000
33132,2,3,1559,Florida,15834,126469,1299000
33132,,3,1400,Florida,15834,126469,820000
33132,2,2,1051,Florida,15834,126469,491000
33132,2,,1382,Florida,15834,126469,829000
33132,,2,,Florida,15834,126469,665000
33132,2,2,1315,Florida,15834,126469,847960
33132,1,2,1178,Florida,15834,126469,8.00E+05
33132,,1,597,Florida,15834,126469,5.00E+05
33132,3,3,2106,Florida,15834,126469,1550000
33132,2,,1237,Florida,15834,126469,855000
33132,1,1,825,Florida,15834,126469,399000
33132,2,2,1058,Florida,15834,126469,650000
33132,2,3,,Florida,15834,126469,1250000
33132,,1,802,Florida,15834,126469,465000
33132,2,3,1498,Florida,15834,126469,1050000
33132,3,3,1267,Florida,15834,126469,1395943
33132,2,,1222,Florida,15834,126469,849995
33132,2,2,1256,Florida,15834,126469,950000
33132,1,1,521,Florida,15834,126469,465000
33132,1,1,620,Florida,15834,126469,375000
33132,2,2,1036,Florida,15834,126469,449000
33132,,6,,Florida,15834,126469,7800000
33132,1,2,1145,Florida,15834,126469,780000
33132,1,,712,Florida,15834,126469,360000
33132,1,2,1359,Florida,15834,126469,979900
33132,2,2,880,Florida,15834,126469,587000
33132,2,2,1390,Florida,15834,126469,665000
33132,1,1,837,Florida,15834,126469,465000
33132,1,2,860,Florida,15834,126469,330000
33132,2,2,1040,Florida,15834,126469,615000
33132,1,1,1001,Florida,15834,126469,460000
33132,1,2,743,Florida,15834,126469,550000
33132,1,1,791,Florida,15834,126469,378000
33132,3,3,1267,Florida,15834,126469,1383562
33132,2,2,1254,Florida,15834,126469,995000
33132,2,2,1087,Florida,15834,126469,520000
33132,1,2,1675,Florida,15834,126469,949000
33132,1,2,978,Florida,15834,126469,465000
33132,3,2,1305,Florida,15834,126469,765000
33132,2,3,1647,Florida,15834,126469,1150000
33132,1,2,857,Florida,15834,126469,449000
33132,1,2,929,Florida,15834,126469,730000
33132,2,3,1547,Florida,15834,126469,1200000
33132,2,2,1390,Florida,15834,126469,599999
33132,2,2,1144,Florida,15834,126469,637000
33132,1,2,800,Florida,15834,126469,359995
33132,3,4,2703,Florida,15834,126469,2200000
33133,3,3,2159,Florida,34434,164713,1825000
33133,5,5,4600,Florida,34434,164713,3750000
33133,3,2,1152,Florida,34434,164713,899999
33133,3,3,2021,Florida,34434,164713,1210579
33133,3,2,962,Florida,34434,164713,709000
33133,1,2,747,Florida,34434,164713,557500
33133,5,6,3886,Florida,34434,164713,6395000
33133,1,2,767,Florida,34434,164713,557500
33133,3,2,1200,Florida,34434,164713,765000
33133,3,3,1864,Florida,34434,164713,1839000
33133,3,3,2180,Florida,34434,164713,1590000
33133,3,3,2400,Florida,34434,164713,1099999
33133,2,1,1188,Florida,34434,164713,2699000
33133,,3,2334,Florida,34434,164713,2155000
33133,3,3,2306,Florida,34434,164713,1430000
33133,3,3,2159,Florida,34434,164713,1825000
33133,1,,542,Florida,34434,164713,285000
33133,5,6,3313,Florida,34434,164713,1975000
33133,3,3,3097,Florida,34434,164713,4475000
33133,2,3,936,Florida,34434,164713,725000
33133,4,6,3828,Florida,34434,164713,7656000
33133,4,,4854,Florida,34434,164713,6899000
33133,3,3,2021,Florida,34434,164713,1210579
33133,,7,3918,Florida,34434,164713,4900000
33133,5,7,5307,Florida,34434,164713,8900000
33133,3,2,1613,Florida,34434,164713,1750000
33133,2,2,1155,Florida,34434,164713,1599000
33133,2,2,1375,Florida,34434,164713,1550000
33133,2,3,1595,Florida,34434,164713,2475000
33133,1,,516,Florida,34434,164713,435000
33133,5,6,3864,Florida,34434,164713,4690000
33133,2,2,1805,Florida,34434,164713,1999999
33133,1,2,686,Florida,34434,164713,710000
33133,4,5,4512,Florida,34434,164713,3485000
33133,,5,3660,Florida,34434,164713,6500000
33133,4,3,1996,Florida,34434,164713,1190000
33133,1,1,507,Florida,34434,164713,385000
33133,4,5,3387,Florida,34434,164713,4750000
33133,3,3,,Florida,34434,164713,1690000
33133,4,,3247,Florida,34434,164713,8500000
33133,4,3,2128,Florida,34434,164713,679990
33133,4,4,3812,Florida,34434,164713,3985000
33133,3,2,2134,Florida,34434,164713,1750000
33133,4,4,4035,Florida,34434,164713,3150000
33133,2,3,1281,Florida,34434,164713,2300000
33133,3,2,1980,Florida,34434,164713,2499000
33133,1,1,574,Florida,34434,164713,440000
33133,3,4,1764,Florida,34434,164713,1993000
33133,4,6,4026,Florida,34434,164713,6400000
33133,2,2,1882,Florida,34434,164713,995000
33133,5,4,3912,Florida,34434,164713,4895000
33133,3,2,1692,Florida,34434,164713,2150000
33133,6,4,2600,Florida,34434,164713,1300000
33133,2,3,1910,Florida,34434,164713,2395000
33133,4,3,2407,Florida,34434,164713,2600000
33133,4,2,1636,Florida,34434,164713,955000
33133,4,3,2822,Florida,34434,164713,3095000
33133,4,4,3465,Florida,34434,164713,7450000
33133,2,1,692,Florida,34434,164713,375000
33133,4,4,1324,Florida,34434,164713,1900000
33133,1,1,716,Florida,34434,164713,525000
33133,2,2,1139,Florida,34434,164713,1199000
33133,3,2,1934,Florida,34434,164713,875000
33133,3,4,1870,Florida,34434,164713,3.00E+06
33133,,4,1309,Florida,34434,164713,1900000
33133,1,1,516,Florida,34434,164713,397500
33133,3,2,1680,Florida,34434,164713,1749900
33133,3,4,2376,Florida,34434,164713,1990000
33133,6,6,6195,Florida,34434,164713,1.80E+07
33133,2,3,1520,Florida,34434,164713,1275000
33133,5,7,6920,Florida,34434,164713,14500000
33133,,10,,Florida,34434,164713,2.20E+07
33133,2,2,1046,Florida,34434,164713,2390000
33133,7,9,14720,Florida,34434,164713,31500000
33133,4,5,4933,Florida,34434,164713,13900000
33133,2,3,1050,Florida,34434,164713,740000
33133,1,2,938,Florida,34434,164713,755000
33133,3,4,2298,Florida,34434,164713,2200000
33134,3,2,1303,Florida,39082,131224,809900
33134,4,3,1957,Florida,39082,131224,849000
33134,5,4,2389,Florida,39082,131224,680000
33134,3,3,2360,Florida,39082,131224,1600000
33134,6,,5123,Florida,39082,131224,4500000
33134,2,1,707,Florida,39082,131224,250000
33134,1,1,540,Florida,39082,131224,215000
33134,5,2,2128,Florida,39082,131224,699900
33134,2,2,1244,Florida,39082,131224,8.00E+05
33134,1,1,500,Florida,39082,131224,215000
33135,3,2,1602,Florida,35115,54258,925000
33135,3,2,1504,Florida,35115,54258,1396000
33135,3,2,5290,Florida,35115,54258,159000
33135,3,3,1512,Florida,35115,54258,750000
33135,2,1,775,Florida,35115,54258,260000
33135,2,1,1283,Florida,35115,54258,780000
33135,2,1,1248,Florida,35115,54258,550000
33135,3,2,1632,Florida,35115,54258,899900
33135,2,1,725,Florida,35115,54258,260000
33135,3,2,2043,Florida,35115,54258,799000
33135,2,1,1991,Florida,35115,54258,570000
33135,3,2,,Florida,35115,54258,630000
33135,1,,650,Florida,35115,54258,175000
33135,6,3,2255,Florida,35115,54258,849990
33135,2,1,725,Florida,35115,54258,230000
33135,4,2,1743,Florida,35115,54258,849900
33135,1,1,460,Florida,35115,54258,195000
33136,2,3,1192,Florida,16190,47343,1200000
33136,,3,1400,Florida,16190,47343,3995000
33136,3,2,1659,Florida,16190,47343,1200000
33136,1,1,783,Florida,16190,47343,284000
33136,2,2,891,Florida,16190,47343,315000
33136,3,,1025,Florida,16190,47343,839000
33136,3,4,2394,Florida,16190,47343,1599000
33137,,2,835,Florida,22768,115580,712000
33137,6,7,,Florida,22768,115580,2500000
33137,2,2,981,Florida,22768,115580,510000
33137,2,3,1575,Florida,22768,115580,899000
33137,1,,722,Florida,22768,115580,395000
33137,2,2,1048,Florida,22768,115580,8.00E+05
33137,2,2,1073,Florida,22768,115580,875000
33137,1,1,915,Florida,22768,115580,445000
33137,2,4,2347,Florida,22768,115580,3285000
33137,1,,640,Florida,22768,115580,460000
33137,5,3,3072,Florida,22768,115580,2499999
33137,,2,1080,Florida,22768,115580,1250000
33137,4,2,1679,Florida,22768,115580,1375000
33137,2,2,814,Florida,22768,115580,515000
33137,1,1,706,Florida,22768,115580,440000
33137,2,2,1219,Florida,22768,115580,1799000
33137,1,2,761,Florida,22768,115580,530000
33137,4,2,1790,Florida,22768,115580,1325000
33137,2,2,821,Florida,22768,115580,475000
33137,2,2,1205,Florida,22768,115580,660000
33137,,6,,Florida,22768,115580,5700000
33137,2,3,1181,Florida,22768,115580,1100000
33137,3,,1698,Florida,22768,115580,1675000
33137,3,4,1526,Florida,22768,115580,1445000
33137,1,2,1270,Florida,22768,115580,495000
33137,1,1,737,Florida,22768,115580,535000
33137,3,5,2552,Florida,22768,115580,3600000
33137,1,2,,Florida,22768,115580,530000
33137,1,1,795,Florida,22768,115580,649000
33137,2,2,1163,Florida,22768,115580,605000
33137,2,2,1068,Florida,22768,115580,595000
33137,1,1,574,Florida,22768,115580,375000
33137,2,3,,Florida,22768,115580,1469000
33137,2,3,1143,Florida,22768,115580,1100000
33137,2,3,1588,Florida,22768,115580,1400000
33137,4,5,1872,Florida,22768,115580,1550000
33137,2,2,977,Florida,22768,115580,489000
33137,2,2,1181,Florida,22768,115580,725000
33137,2,3,1588,Florida,22768,115580,1745000
33137,,2,959,Florida,22768,115580,9.00E+05
33137,4,6,3887,Florida,22768,115580,9950000
33137,2,,1092,Florida,22768,115580,535000
33137,2,,1088,Florida,22768,115580,835000
33137,3,4,1526,Florida,22768,115580,1650000
33137,3,4,1634,Florida,22768,115580,2100000
33137,,6,3453,Florida,22768,115580,4590000
33137,2,2,1107,Florida,22768,115580,810000
33137,5,,5230,Florida,22768,115580,8500000
33137,2,2,1057,Florida,22768,115580,975000
33137,2,2,990,Florida,22768,115580,497500
33137,2,2,1257,Florida,22768,115580,1995000
33137,3,4,1873,Florida,22768,115580,2500000
33137,3,2,1180,Florida,22768,115580,495000
33137,,3,,Florida,22768,115580,1380000
33137,1,2,622,Florida,22768,115580,550000
33137,1,1,810,Florida,22768,115580,520000
33137,4,5,1872,Florida,22768,115580,1699000
33137,3,3,1963,Florida,22768,115580,1800000
33137,3,2,1792,Florida,22768,115580,1900000
33137,5,5,3814,Florida,22768,115580,12222000
33137,3,2,1146,Florida,22768,115580,570000
33137,2,2,835,Florida,22768,115580,690000
33137,5,5,5266,Florida,22768,115580,10200000
33137,2,2,1170,Florida,22768,115580,849000
33137,1,1,648,Florida,22768,115580,439000
33137,1,1,692,Florida,22768,115580,405000
33137,,,,Florida,22768,115580,3395000
33137,2,3,1187,Florida,22768,115580,1250000
33137,3,4,3459,Florida,22768,115580,6490000
33137,3,3,1577,Florida,22768,115580,1495000
33137,2,2,1062,Florida,22768,115580,1050000
33137,1,1,755,Florida,22768,115580,585000
33137,1,1,795,Florida,22768,115580,720000
33137,1,2,735,Florida,22768,115580,499900
33137,1,1,713,Florida,22768,115580,590000
33137,2,3,1088,Florida,22768,115580,699900
33137,2,2,1125,Florida,22768,115580,350000
33137,3,3,1820,Florida,22768,115580,1795000
33137,2,3,1158,Florida,22768,115580,889000
33137,,2,1096,Florida,22768,115580,869000
33137,2,2,,Florida,22768,115580,1200000
33137,2,4,2464,Florida,22768,115580,3900000
33137,1,2,915,Florida,22768,115580,419999
33137,,3,1679,Florida,22768,115580,2.00E+06
33137,2,4,2048,Florida,22768,115580,1150000
33137,3,,2552,Florida,22768,115580,4100000
33137,4,4,2477,Florida,22768,115580,2498000
33137,3,5,2743,Florida,22768,115580,3800000
33137,8,6,7784,Florida,22768,115580,2.10E+07
33137,2,3,1193,Florida,22768,115580,960000
33137,1,1,679,Florida,22768,115580,385000
33137,2,2,,Florida,22768,115580,599000
33137,3,4,1698,Florida,22768,115580,1675000
33137,2,3,1193,Florida,22768,115580,949000
33137,4,4,2852,Florida,22768,115580,2995000
33137,1,1,699,Florida,22768,115580,5.00E+05
33137,1,2,1055,Florida,22768,115580,915000
33137,1,,775,Florida,22768,115580,775000
33137,3,2,1232,Florida,22768,115580,1250000
33137,1,1,593,Florida,22768,115580,488000
33138,2,1,1112,Florida,30029,105272,549990
